city,date,pm2_5,pm10,no,no2,nh3,co,so2,o3
Delhi,15-11-2015,214.24,342.13,49.66,83.62,49.4,2.1,22.68,101.15
Delhi,16-11-2015,184.02,323.56,81.18,85.03,60.07,2.26,21.27,94.79
Delhi,17-11-2015,136.22,280.47,44.56,57.11,41.89,2.1,17.53,71.44
Delhi,18-11-2015,188.09,367.46,74.07,74.39,45.24,2.3,21.78,86.88
Delhi,19-11-2015,238.69,397.16,106.26,96.62,55.18,2.87,25.59,101.68
Delhi,20-11-2015,271.42,470.08,139.98,101.44,64.78,3.28,26.81,124.74
Delhi,21-11-2015,293.73,467.32,102.06,97.76,63.08,2.96,23.06,114.3
Delhi,22-11-2015,247.27,450.96,101.94,92.32,63.4,2.73,20.77,116.29
Delhi,23-11-2015,266.95,419.98,123.99,105.29,74.83,3.49,24.92,132.26
Delhi,24-11-2015,241.61,424.09,115.23,88.74,67.9,2.6,19.65,113.35
Delhi,25-11-2015,149.14,312.85,33.11,54.63,35.62,1.98,15.97,81.11
Delhi,26-11-2015,182.5,317.46,91.98,69.29,40.68,1.84,21.35,93.71
Delhi,27-11-2015,193.58,343.26,60.96,71.35,57.48,1.71,19.49,90.46
Delhi,28-11-2015,172.89,294.29,32.3,47.21,60.1,1.43,17.09,70.51
Delhi,29-11-2015,190.46,342.59,64.72,51.84,59.13,1.88,20.73,67.97
Delhi,30-11-2015,282.76,419.33,116.54,78.48,73.94,2.51,24.51,131.34
Delhi,01-12-2015,183.28,371.83,56.71,83.03,57.35,1.77,16.48,93.52
Delhi,02-12-2015,170.74,399.64,61.75,95.99,52.71,1.87,19.04,88
Delhi,03-12-2015,190.14,412.29,43.24,92.91,52.48,1.74,19.24,86.19
Delhi,04-12-2015,186.64,352.14,64.77,79.52,43.76,2.28,20.76,88.93
Delhi,05-12-2015,282.01,433.03,154.15,121.11,68.78,3.4,31.36,129.79
Delhi,06-12-2015,218.22,439.01,129.37,113.45,75.74,3.24,34.05,122.22
Delhi,07-12-2015,249.8,421.49,73.33,103.77,81.3,3.07,22.34,103.29
Delhi,08-12-2015,283.59,478.19,147.22,140.09,90.35,3.33,23.41,139.79
Delhi,09-12-2015,250.69,411.48,82.24,93.99,61.29,2.74,21.72,131.99
Delhi,10-12-2015,211.95,386.66,51.4,78.05,50.46,2.46,22.11,123.11
Delhi,11-12-2015,198.38,410.6,57.61,64.21,57.97,2.1,18.41,119.41
Delhi,12-12-2015,184.12,385.05,47.72,55.01,49.91,1.91,16.09,122.43
Delhi,13-12-2015,135.42,338.3,71.54,63.9,37.83,2.01,18.89,101.58
Delhi,14-12-2015,118.6,380.24,56.5,59.09,38.84,2.7,13.66,79.22
Delhi,15-12-2015,88.3,,43.65,40.52,34.31,1.86,14.88,25.23
Delhi,16-12-2015,111.45,,75.23,34.44,52.2,1.75,14.56,38.16
Delhi,17-12-2015,152.24,,54.06,23.07,59.43,1.89,19.41,29.89
Delhi,18-12-2015,136.75,,49.33,25.24,65.5,1.52,19.87,20.82
Delhi,19-12-2015,114.35,,47.8,26.84,74.04,1.94,13.17,33.06
Delhi,20-12-2015,181.67,,100.08,111.18,126.19,21.22,18.97,20.58
Delhi,21-12-2015,135.78,,62.51,78.99,100.15,29.46,15.59,20.57
Delhi,22-12-2015,204.72,391.9,136.41,136.15,163.07,11.45,23.64,57.16
Delhi,23-12-2015,321.52,589.93,110.63,102.69,108.68,2.94,22.66,111.69
Delhi,24-12-2015,129.08,486.66,20.45,55.01,65.53,30.44,13.43,32.42
Delhi,25-12-2015,132.56,294.13,37.27,71.91,62.62,9.61,17.57,75.29
Delhi,26-12-2015,158.69,331.93,52.6,88.96,69.77,10.3,21.02,88.64
Delhi,27-12-2015,187.01,375.13,34.43,90.57,72.76,11.3,21.41,98.88
Delhi,28-12-2015,148.77,332.68,23.26,75.69,69.14,9.27,20.34,85.96
Delhi,29-12-2015,159.67,325.05,33.33,73.11,60.62,2.32,21.23,82.69
Delhi,30-12-2015,233.97,391.19,68.54,87.4,72.74,1.94,22.31,94.75
Delhi,31-12-2015,240.97,389.18,85.66,72.93,72.69,2.38,24.08,87.26
Delhi,01-01-2016,295.71,476.09,86.62,94.04,79.87,2.42,23.57,108.14
Delhi,02-01-2016,239.21,395.29,69.42,81.22,65.11,2.15,23.33,90.45
Delhi,03-01-2016,270.1,484.82,54.41,76.67,66.4,2.39,19.94,97.03
Delhi,04-01-2016,339.8,586.2,124.31,133.95,73.73,2.97,27.9,91.2
Delhi,05-01-2016,318.1,535.3,106.93,118.81,78.22,2.85,30.24,131.4
Delhi,06-01-2016,305.51,524.01,99,103.78,83.7,3.37,25.78,135.04
Delhi,07-01-2016,391.54,587.23,167.73,96.36,105.21,3.39,26.47,186.07
Delhi,08-01-2016,339.87,540.86,109,67.85,98.29,2.34,14.19,150.8
Delhi,09-01-2016,158.43,324.64,47.9,60.63,60.24,2.38,17.94,100.54
Delhi,10-01-2016,183.24,345.68,85.1,68.86,62.87,2.14,24.96,130.02
Delhi,11-01-2016,227.13,411.6,130.64,76.4,68.11,2.88,23.98,140.72
Delhi,12-01-2016,195.21,381.19,98,78.61,64.5,2.06,24.06,131.63
Delhi,13-01-2016,248.59,399.59,25.76,73.18,68.5,1.62,16.73,95.93
Delhi,14-01-2016,196.87,339.06,22.82,55.91,59.65,1.35,11.82,97.98
Delhi,15-01-2016,178.8,259.53,24.84,45.85,47.42,1.39,10.86,81.66
Delhi,16-01-2016,138.86,220.21,16.26,41.92,35.05,1.55,11.25,67.4
Delhi,17-01-2016,179.48,268.5,24.14,58.56,35.01,1.45,15.89,78.01
Delhi,18-01-2016,269.05,451.43,75.17,78.22,45.72,2.4,15.42,107.94
Delhi,19-01-2016,278.2,430.74,25.48,61.04,43.49,3.82,12.59,104.61
Delhi,20-01-2016,272.1,415.38,25.73,56.67,40.44,1.84,14.75,100.12
Delhi,21-01-2016,196.83,318.08,29.85,52.83,37.76,1.68,11.99,91.52
Delhi,22-01-2016,290.66,418.92,58.36,73.9,48.9,1.94,17.13,136.52
Delhi,23-01-2016,294.3,480,58.3,78.21,67.05,2.13,16.81,147.56
Delhi,24-01-2016,303.5,446.28,18.81,64.55,56.64,2.6,14.74,132.54
Delhi,25-01-2016,217.05,362.08,27.18,66.89,44.74,1.32,16.09,103.53
Delhi,26-01-2016,308.75,462.91,33.24,80.14,58.38,1.7,17.97,139.27
Delhi,27-01-2016,255.94,424.11,68.34,87.93,63.16,2.03,17.09,142.54
Delhi,28-01-2016,283.03,463.03,96.44,90.45,68.84,2.09,23.63,151.6
Delhi,29-01-2016,311.08,498.38,140.59,117.07,74.39,2.54,29.99,175.04
Delhi,30-01-2016,285.83,450.72,114.59,111.19,78.01,2.54,27.94,157.74
Delhi,31-01-2016,242.05,291.16,22.08,46.17,53.86,1.77,12.4,75.74
Delhi,01-02-2016,121.4,193.5,20.04,60.12,37.51,1.08,16.33,90.99
Delhi,02-02-2016,135.31,242.87,26.56,63.6,32.1,1.14,19.08,94.8
Delhi,03-02-2016,136.87,273.78,18.78,61.81,30.46,1.11,24.23,95.15
Delhi,04-02-2016,130.76,269.21,63.15,67.45,31.31,1.47,23.7,85.13
Delhi,05-02-2016,206.72,383.25,103.55,86.15,38.98,1.82,30.2,121.22
Delhi,06-02-2016,224.94,348.14,139.49,85.86,41.58,2.6,26.22,149.67
Delhi,07-02-2016,170.45,249.91,24.15,72.61,46.76,1.28,20.74,95.23
Delhi,08-02-2016,119.57,186.86,46.36,57,45.57,1.26,19.21,74.61
Delhi,09-02-2016,181.76,261.7,53.77,65.45,44.85,1.46,19.53,106.92
Delhi,10-02-2016,216.55,341.38,99.27,81.98,48.24,2.02,21.61,129.76
Delhi,11-02-2016,150,270.49,61.14,70.99,41.33,1.88,21.25,93.1
Delhi,12-02-2016,146.03,296.27,41.52,79.43,35.09,1.56,26.86,117.2
Delhi,13-02-2016,110.89,228.81,15.7,56.05,33.55,2.14,20.94,101.47
Delhi,14-02-2016,103.57,177.49,21.11,61.73,35.13,1.11,29.71,89.22
Delhi,15-02-2016,115.7,219.52,26.8,66.8,35.02,1.88,27.44,93.47
Delhi,16-02-2016,123.22,216.09,27.2,65.75,32.58,1.25,29.19,95.46
Delhi,17-02-2016,135.38,236.15,30.25,80.76,35.79,1.36,37.35,89.38
Delhi,18-02-2016,148.75,217.16,41.39,76.11,54.55,1.41,26.28,90.48
Delhi,19-02-2016,207.1,307.38,54.8,66.45,67.61,1.76,32.25,108.89
Delhi,20-02-2016,150.89,225.66,72.64,47.72,79.34,1.48,20.15,84.64
Delhi,21-02-2016,76.12,137.44,9.77,30.51,47.95,1,10.43,73.2
Delhi,22-02-2016,88.73,137.44,12.59,41.47,30.92,1.02,20.79,75.96
Delhi,23-02-2016,86.17,194.61,32.16,56.77,28.75,1.41,21.27,95.32
Delhi,24-02-2016,177.64,309.47,93.53,117.04,35.85,2.07,50.44,200.41
Delhi,25-02-2016,131.69,232.45,53.41,81.93,36.07,1.6,21.19,97.56
Delhi,26-02-2016,129.66,236.27,50.39,76.82,27.19,1.63,21.44,115.84
Delhi,27-02-2016,144.98,245.96,63.25,86.59,36.93,1.78,24.43,117.3
Delhi,28-02-2016,163.92,263.73,84.62,76.43,41.99,1.98,21.63,130.99
Delhi,29-02-2016,170.12,255.34,85.99,76.4,49.77,1.99,17.63,137.57
Delhi,01-03-2016,213.62,299.88,113.63,102.02,51.11,2.43,25.49,138.3
Delhi,02-03-2016,175.63,244.58,123.21,102.23,41.75,1.94,25.53,157.07
Delhi,03-03-2016,165.22,264.31,116.23,100.71,48.37,2.61,33.45,113.89
Delhi,04-03-2016,115.55,201.71,28.05,60.47,39.42,1.36,16.6,103.88
Delhi,05-03-2016,53,129.37,9.63,48.15,31.6,0.73,19.05,84.88
Delhi,06-03-2016,47.43,60.61,17.03,55.78,44.64,0.86,15.1,81.26
Delhi,07-03-2016,98.61,167.78,33.11,54.69,54.88,1.28,20.44,82.97
Delhi,08-03-2016,84.42,134.81,19.94,43.9,40.96,1.07,26.24,61.83
Delhi,09-03-2016,109.16,164.84,35.5,49.75,35.16,1.16,31.56,66.4
Delhi,10-03-2016,129.9,240.67,54.54,60.19,37.73,1.57,26.69,92.04
Delhi,11-03-2016,85.76,204.96,38.38,30.44,28.85,1.69,9.58,36.99
Delhi,12-03-2016,60.17,,8.84,15.89,,2,8.04,31.91
Delhi,13-03-2016,58.95,,4.1,10.63,,1.43,7.25,66.25
Delhi,14-03-2016,51.82,79.14,23.42,38.11,23.58,1.22,18.53,55.08
Delhi,15-03-2016,81.32,162.38,71.57,34.54,26,1.74,20.36,77.88
Delhi,16-03-2016,67.63,152.46,21.36,36.61,29.89,1.14,17.04,48.58
Delhi,17-03-2016,70.86,137.98,22.03,65.89,31.57,1.12,21.48,73.05
Delhi,18-03-2016,72.47,133.3,24.06,64.64,30.43,1.24,27.7,70.45
Delhi,19-03-2016,103.73,194.95,67.6,77.89,38.99,2.2,30.74,56.49
Delhi,20-03-2016,95.52,167.64,55.13,57.84,52.94,1.56,20.52,97.74
Delhi,21-03-2016,58.4,129.21,12.64,36.37,33.75,1.14,15.98,65.16
Delhi,22-03-2016,47.43,139.62,5.98,31.12,21.64,0.96,13.54,70.69
Delhi,23-03-2016,80.01,148.1,34.57,50.45,27,1.29,22.15,84.89
Delhi,24-03-2016,156.01,228.19,85.62,88.44,39.36,2.18,24.44,169.36
Delhi,25-03-2016,137.99,217.03,47.16,85.91,44.01,2.1,32.84,142.38
Delhi,26-03-2016,72.44,122.24,12.75,42.51,37.72,1.1,23.86,66.2
Delhi,27-03-2016,61.75,54,6.56,37.18,28.36,0.74,18.09,66.87
Delhi,28-03-2016,81.46,110.31,21.37,53.01,27.83,1.04,25.75,77.27
Delhi,29-03-2016,89.75,156.89,18.61,48.72,29.91,1.28,42.34,67.87
Delhi,30-03-2016,88.68,163.7,28.13,46.74,27.39,1.35,36.91,47.01
Delhi,31-03-2016,127.86,218.3,93.5,61.21,34.59,2.2,19.64,62.15
Delhi,01-04-2016,130.7,,5.58,15.89,,1.39,12.78,29.69
Delhi,02-04-2016,118.44,,16.79,18.29,,1.88,16.35,29.38
Delhi,03-04-2016,148.22,217.84,63.75,44.98,62.22,1.68,27.44,69.66
Delhi,04-04-2016,132.86,377.61,54.82,31.55,59.55,1.51,20.54,63.44
Delhi,05-04-2016,97.83,174.11,7.16,20.15,24.26,1.38,18.86,28.8
Delhi,06-04-2016,91.82,202.91,24.61,52.54,32.31,1.4,31.06,37.04
Delhi,07-04-2016,129.61,329.68,54.59,58.6,48.67,1.22,35.57,32.33
Delhi,08-04-2016,89.78,193.14,24.3,53.55,31.01,1.52,48.86,34.75
Delhi,09-04-2016,166.76,272.67,65.1,63.03,35.12,1.51,46.97,47.93
Delhi,10-04-2016,107.81,154.18,35.14,47.95,33.72,1.77,35.24,31.6
Delhi,11-04-2016,81.12,246.86,13.25,36.5,31.62,0.72,22.66,61.02
Delhi,12-04-2016,74.03,201.81,13.94,35.44,23.32,0.71,17.85,58.47
Delhi,13-04-2016,74.9,247.61,25.64,46.29,22.7,1.11,25.16,58.74
Delhi,14-04-2016,94.81,220.48,39.07,58.81,22.82,1.32,26.21,75.75
Delhi,15-04-2016,137.48,285.18,88.96,76.2,34.25,1.98,37.57,85.91
Delhi,16-04-2016,124.13,,36.76,37.49,17.79,1.88,14.84,35.97
Delhi,17-04-2016,102.86,283.02,30.63,42.35,21.22,1.04,13.34,66.77
Delhi,18-04-2016,102.9,219.17,33.28,49.32,28.33,0.98,22.15,81.29
Delhi,19-04-2016,129.06,311.93,35.74,63.21,28.32,1.52,35.73,98.35
Delhi,20-04-2016,124.8,283.05,22.33,48.65,25.14,1.09,29.16,97.22
Delhi,21-04-2016,92.74,265.56,13.43,42.87,20.52,0.88,19.87,103.07
Delhi,22-04-2016,113.75,208.42,9.87,44.8,20,0.93,25.63,110.09
Delhi,23-04-2016,89.52,171.92,18.15,50.78,20.6,1.51,25.65,87.26
Delhi,24-04-2016,123.59,219.3,57.65,69.92,22,1.7,40.96,87.66
Delhi,25-04-2016,104.5,213.36,31.14,70.04,23.14,1.47,39.91,87.38
Delhi,26-04-2016,139.37,306.08,71.92,97.93,29.38,2.08,38.53,86.82
Delhi,27-04-2016,162.54,379.7,154.33,108.53,39.52,2.7,33.53,87.74
Delhi,28-04-2016,161.23,354.17,72.12,80.4,37.83,2.08,35.7,117.59
Delhi,29-04-2016,181.49,383.05,62.82,88.26,32.04,2.14,38,56.3
Delhi,30-04-2016,142.64,,30.09,51.53,16.95,1.82,13.83,59.71
Delhi,01-05-2016,124.21,,52.27,52.3,17.35,1.9,10.98,74.25
Delhi,02-05-2016,119.47,,21.08,41.26,13.81,1.49,10,70.42
Delhi,03-05-2016,125.36,284.55,10,59.73,31.89,1.49,21.42,101.53
Delhi,04-05-2016,103.08,297.94,18.52,61.77,49.53,1.44,26.13,91.18
Delhi,05-05-2016,65.02,173.86,11.94,46.27,44.78,1.14,18.35,79.9
Delhi,06-05-2016,54.34,136.92,21,55.07,35.93,1.12,20.23,65.26
Delhi,07-05-2016,77.89,193.14,15.3,66.68,39.63,0.98,20.15,75.61
Delhi,08-05-2016,90.19,208.75,7.73,64.2,45.99,1.1,25.25,81.61
Delhi,09-05-2016,77.34,168.66,3.71,48.67,51.11,1.04,18.97,79.06
Delhi,10-05-2016,73.55,174.94,5.87,57.52,43.66,1.05,22.26,68.57
Delhi,11-05-2016,66.49,112.6,6.74,52.3,53.04,0.98,16.32,61.02
Delhi,12-05-2016,100.09,207.98,14.69,64.25,66.64,1.34,17.95,76.43
Delhi,13-05-2016,99.88,250.51,37,60.29,56.26,1.1,16.54,95.52
Delhi,14-05-2016,105.51,292.64,46.21,67.71,52.87,1.44,20.49,86.22
Delhi,15-05-2016,128.85,379.8,50.68,57.06,46.77,1.83,18.7,56.63
Delhi,16-05-2016,94.89,247.95,37.68,58.46,31,1.12,21.19,62.4
Delhi,17-05-2016,92.95,249.27,32.62,62.4,29.12,1.19,27.34,89.66
Delhi,18-05-2016,117.64,266.72,52.8,80.57,26.39,1.76,31.96,105.42
Delhi,19-05-2016,94.22,219.01,11.17,67.73,43.64,1.86,27.98,85.76
Delhi,20-05-2016,70.86,186.97,7.21,52.02,57.83,1.07,12.82,77.8
Delhi,21-05-2016,78.02,233.72,4.48,48.23,55.28,0.96,13.08,107.9
Delhi,22-05-2016,66.3,149.31,4.99,53.42,46.09,0.99,15.3,101.65
Delhi,23-05-2016,87.31,163.9,5.25,45.86,40.22,0.79,16.69,93.48
Delhi,24-05-2016,57.35,103.26,12.6,43.57,36.69,0.89,13.46,75.38
Delhi,25-05-2016,105.02,240.52,14.64,50.77,48.53,1.48,13.98,126.55
Delhi,26-05-2016,111.22,293.73,22.75,48.12,42.29,1.06,11.79,160.06
Delhi,27-05-2016,180.71,379.29,25.71,50.38,43.19,1.29,13.73,169.35
Delhi,28-05-2016,109.82,314,8.63,34.37,29.71,0.96,15.48,120.76
Delhi,29-05-2016,42.67,169.36,3.57,35.71,30.46,0.87,10.6,101.26
Delhi,30-05-2016,56.87,101.24,21.03,50.18,39.34,1.39,11.3,73.43
Delhi,31-05-2016,101.54,214.14,31.68,49.41,47.17,1.29,9.15,83.4
Delhi,01-06-2016,76.56,251.87,17.71,44.55,37.91,1.04,13.11,86.34
Delhi,02-06-2016,81.4,298.5,26.72,49.88,37.86,1.3,13.87,94.77
Delhi,03-06-2016,138.97,296.64,53.59,74.99,44.94,1.7,21.41,129.18
Delhi,04-06-2016,137.81,274.63,26.48,75.26,47.59,1.48,15.4,115.31
Delhi,05-06-2016,77.72,166.28,4.05,36.69,51.64,0.99,11.7,78.8
Delhi,06-06-2016,84.61,208.17,8.11,45.47,35.52,1.48,14.68,100.24
Delhi,07-06-2016,66.72,152.18,8.77,45.5,33.33,1.77,15.9,82.33
Delhi,08-06-2016,64.08,143.88,7.96,57.31,32.67,1.45,19.95,79.75
Delhi,09-06-2016,64.95,187.69,15.09,49.67,35.28,1.75,15.09,84.94
Delhi,10-06-2016,75.75,239.74,20.49,51.75,30.18,3.84,18.14,92.8
Delhi,11-06-2016,69.25,225.52,15.79,38.84,37.83,3.61,9.83,68.93
Delhi,12-06-2016,70.71,272.34,19.62,40.04,33.33,2.59,9.78,70.91
Delhi,13-06-2016,96.72,332.91,20.53,34.52,34.24,3.24,10.14,98.09
Delhi,14-06-2016,59.02,197.51,27.2,38.55,38.65,3.44,8.29,57.42
Delhi,15-06-2016,102.42,330.36,18.12,37.74,42.47,1.59,11.23,65.24
Delhi,16-06-2016,62.37,109.42,7.69,30.44,34.5,2.49,9.89,56.97
Delhi,17-06-2016,67.76,120.06,16.21,41.27,32.53,1.87,10.43,59.25
Delhi,18-06-2016,79.17,142.57,7.3,33.98,33.32,1.94,8.64,68.32
Delhi,19-06-2016,101.31,101.54,7.47,32.55,34.93,2.64,9.51,56.24
Delhi,20-06-2016,83.1,84.18,11.99,40.24,34.93,2.11,11.24,52.76
Delhi,21-06-2016,72.33,54.85,6.49,32.04,35.69,2.49,10.54,43.4
Delhi,22-06-2016,75.14,99.89,9.12,31.89,31.53,3.73,7.88,51.74
Delhi,23-06-2016,91.63,98.88,10.88,37.7,28.31,2.11,8.34,55.92
Delhi,24-06-2016,100.02,331.1,15.97,45.29,33.1,2.02,9.03,101.3
Delhi,25-06-2016,67.12,175.26,4.67,50.91,43.4,1.09,10.87,79.26
Delhi,26-06-2016,48,86.63,4.54,40.57,39.05,0.85,8.71,58.37
Delhi,27-06-2016,76.76,112.46,5.66,37.28,39.39,1.71,7.63,51.76
Delhi,28-06-2016,80.89,96.05,12.43,40.07,35.05,3,9.77,55.61
Delhi,29-06-2016,60.67,68.43,7.96,37.01,33.03,2.08,10.22,44.44
Delhi,30-06-2016,69.65,103.25,9.49,34.17,31.42,2.39,9.43,51.31
Delhi,01-07-2016,58.21,113.1,12.65,29.28,42.08,2.23,7.97,37.35
Delhi,02-07-2016,57.24,96.62,15.31,33.9,36.91,2.93,7.81,40.49
Delhi,03-07-2016,67.6,95.26,10.6,36.79,35.43,2.78,8.77,48.9
Delhi,04-07-2016,57.1,75.83,14.67,37.93,35.38,1.72,8.88,52.3
Delhi,05-07-2016,68.71,162.2,21.67,47.24,42.46,2.22,8.51,55.57
Delhi,06-07-2016,77.71,143.29,11.31,34.78,52.72,2.64,7.6,57.81
Delhi,07-07-2016,54.5,80.82,6.51,27.69,37.18,2.18,8.73,42.67
Delhi,08-07-2016,54.96,98.86,14.06,42.07,40.9,1.58,8.38,45.55
Delhi,09-07-2016,52.95,87.81,13.01,30.77,40.31,1.96,7.73,45.1
Delhi,10-07-2016,59.13,86.18,12.96,35.91,37.92,1.72,7.94,43.24
Delhi,11-07-2016,60.92,74.51,13.86,33.57,38.15,1.08,7.74,42.22
Delhi,12-07-2016,39.32,57.16,24.89,32.55,33.66,2.36,9.06,43.95
Delhi,13-07-2016,71.53,79.1,29.55,31.96,43.92,1.82,8.23,50.01
Delhi,14-07-2016,73.51,56.29,31.24,29.7,61.03,5,7.39,47.3
Delhi,15-07-2016,52.88,88.23,24.44,29.17,38.79,4.65,6.58,36.35
Delhi,16-07-2016,50.99,44.48,14.85,22.38,40.89,1.21,7.18,33.31
Delhi,17-07-2016,75.93,38.59,14.17,15.75,33.83,2.48,7,28.11
Delhi,18-07-2016,44.08,77.07,24.72,32.85,51.53,1.47,7.31,36.73
Delhi,19-07-2016,42.14,166.27,20.73,31.4,55.76,1.31,6.78,44.7
Delhi,20-07-2016,56.86,203.09,24.36,34.96,31.06,1.16,9.36,61.07
Delhi,21-07-2016,45.64,240.86,32.54,37.8,32.92,0.87,7.27,56.3
Delhi,22-07-2016,48.36,157.41,20.2,37.42,37.84,1.14,8.63,64.4
Delhi,23-07-2016,42.09,80.14,8.85,23.88,35.77,0.84,7.23,51.32
Delhi,24-07-2016,59.4,124.47,15.95,56.56,38.44,1.45,8.91,65.42
Delhi,25-07-2016,76.29,163.57,19.52,58.4,45.77,1.32,7.93,62.62
Delhi,26-07-2016,54.5,95.08,11.64,40.48,48.6,1.08,8.2,52.3
Delhi,27-07-2016,40.55,58.09,25.41,40.86,42.48,1.36,10.82,56.73
Delhi,28-07-2016,46.44,68.69,27.67,42.81,40.28,1.34,9.95,72.25
Delhi,29-07-2016,56.16,76.89,38.7,44.18,41.18,1.76,9.87,70.34
Delhi,30-07-2016,42.7,50,29.68,36.78,36.4,1.55,8.69,49.28
Delhi,31-07-2016,48.03,70.62,23.7,32.5,37.62,1.29,8.01,85.11
Delhi,01-08-2016,43.47,53.42,17.15,29.86,35.28,1.29,10.33,68.03
Delhi,02-08-2016,43.55,55.33,24.58,34.87,34.99,2.69,8.23,91.54
Delhi,03-08-2016,50.86,67.92,23.29,36.14,32.14,1.35,6.96,92.81
Delhi,04-08-2016,49.04,87.48,17.77,35.93,32.45,0.92,9.03,86.42
Delhi,05-08-2016,39.3,78.77,11.79,33.68,32.81,1.2,9.36,63.17
Delhi,06-08-2016,43.86,76.69,23.12,38.29,32.22,2.13,9.81,68.19
Delhi,07-08-2016,42.84,75.19,15.7,31.42,28.89,2.48,10.02,67.17
Delhi,08-08-2016,44.04,82.26,16.52,34.27,29.3,1.37,8.48,73.28
Delhi,09-08-2016,41.29,64.76,16.97,29.05,27.23,2.93,8.02,59.76
Delhi,10-08-2016,39.28,54.92,15.91,30.76,29.55,1.6,9.75,53.53
Delhi,11-08-2016,30.66,32.79,18.9,29.78,24.79,2.22,8.37,54.64
Delhi,12-08-2016,42.15,84.46,31.69,34.9,23.83,1.39,8.73,70.12
Delhi,13-08-2016,56.45,92.71,30.9,43.49,31.35,1.53,7.77,68.22
Delhi,14-08-2016,40.81,80.14,38.03,42.53,32.09,1.28,12.53,81.39
Delhi,15-08-2016,39.51,185.99,30.79,32.96,27.89,2.15,8.87,91.79
Delhi,16-08-2016,49.04,245.72,25.06,28.74,26.6,3.78,7.97,83.64
Delhi,17-08-2016,62.19,247.59,24.1,36.46,25.64,0.95,11.16,85.32
Delhi,18-08-2016,55.55,132.65,22.7,51.48,30.91,1.23,9.22,72.82
Delhi,19-08-2016,59.03,153.16,22.45,43.97,28.14,1.15,8.84,69.54
Delhi,20-08-2016,48.57,90.68,10.1,35.84,26.51,1.59,8.56,59.67
Delhi,21-08-2016,28.01,65.58,5.42,27.58,23.44,3.11,9.02,42.88
Delhi,22-08-2016,28.6,78.83,8.46,31.31,23.44,2.59,7.97,43.07
Delhi,23-08-2016,38.99,85.48,7.8,39.47,26.3,1.25,8.06,50.23
Delhi,24-08-2016,43.35,73.22,11.04,32.04,22.95,1.17,10.86,48.2
Delhi,25-08-2016,45.88,118.92,28.83,35.41,30.36,0.99,8.23,32.24
Delhi,26-08-2016,54.13,125.44,44.27,35.61,39.87,1,9.57,41.9
Delhi,27-08-2016,56.56,,7.36,20.84,,0.36,7.91,26.55
Delhi,28-08-2016,57.09,170.2,12.69,28.7,31.55,1.67,7.04,27.7
Delhi,29-08-2016,54.73,189.12,19,37.48,29.89,1.1,8.92,40.47
Delhi,30-08-2016,48.93,89.57,17.92,42.73,29.36,1.12,9.22,41.9
Delhi,31-08-2016,37.1,60.16,21.97,41.82,28.42,2.07,8.72,41.57
Delhi,01-09-2016,28.06,47.47,32.06,51.78,23.08,1.22,9.47,54.7
Delhi,02-09-2016,44.31,111.18,35.83,41.71,26.32,0.98,9.37,64.8
Delhi,03-09-2016,46.77,208.01,30.88,40.85,23.2,0.91,10.09,68.7
Delhi,04-09-2016,57.64,269.42,32.6,31.96,22.02,0.91,9.05,56.8
Delhi,05-09-2016,45.37,246.81,35.47,33.42,19.68,1.17,9.87,57.01
Delhi,06-09-2016,50.42,282.23,31.2,34.74,19.05,2.99,10.61,61.24
Delhi,07-09-2016,50.73,233.83,30.1,39.21,18.99,2.16,14.63,75.45
Delhi,08-09-2016,71.72,260.6,31.37,39.69,20.58,1.41,12.02,63.76
Delhi,09-09-2016,87.99,277.61,34.45,43.67,21.51,2.39,10.34,49.75
Delhi,10-09-2016,45.7,190.45,29.83,38.14,21.07,0.75,10.81,55.82
Delhi,11-09-2016,45.89,164.1,32.14,40.58,20.4,2.36,10.92,52.36
Delhi,12-09-2016,49.7,178.47,32.77,39.41,21.52,2.12,9.59,54.62
Delhi,13-09-2016,57.08,184.5,31.66,43.84,25.79,1.62,10.93,63.46
Delhi,14-09-2016,47.36,109.64,20.69,45.6,23.03,1.25,11.21,64.32
Delhi,15-09-2016,79.99,198.81,21.15,54.73,28.2,1.26,11.6,77.97
Delhi,16-09-2016,67.11,185.86,17.87,57.22,27.03,0.95,12.39,70.09
Delhi,17-09-2016,81.9,207.91,28.14,56.8,29.48,0.99,12.78,75.84
Delhi,18-09-2016,86.16,185.57,17.63,56.82,29.26,1.28,10.89,74.51
Delhi,19-09-2016,75.02,143.48,24.51,67.37,34.17,1.08,14.63,88.62
Delhi,20-09-2016,94.23,141.3,38.6,86.2,28.66,1.3,16.12,134.72
Delhi,21-09-2016,89.62,131.06,30.07,70,29.75,0.89,17.12,144.45
Delhi,22-09-2016,32.73,67.29,10.98,44.35,27.78,0.8,13.44,72.31
Delhi,23-09-2016,55.64,125.31,13.63,57.24,29.48,1.18,13.77,78.31
Delhi,24-09-2016,56.46,112.36,19.78,53.66,30.1,1.03,14.63,67.97
Delhi,25-09-2016,56.64,137.48,29.6,55.69,27.69,1.24,15.5,73.87
Delhi,26-09-2016,89.09,194.71,44.43,68.3,32.26,1.35,15.11,89.95
Delhi,27-09-2016,52.49,109.5,10.51,41.03,29.98,0.71,13.68,62.19
Delhi,28-09-2016,105.43,260.01,17.52,100.66,40.17,0.49,11.94,113.81
Delhi,29-09-2016,101.84,189.62,11.5,63,37.22,0.97,15.28,96.64
